file,rec,timestamp,kind,peer,handle,opcode_byte,value_hex,value_len
hci_snoop_2025_11_26_15_00_04.cfa,2257,2025-11-26T15:02:22.633Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 98 04 00 00 03 56 01 56 01 56 01 02 04 03 04 03 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2261,2025-11-26T15:02:22.904Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 9B 04 00 00 03 55 01 55 01 54 01 06 04 08 04 08 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2265,2025-11-26T15:02:23.173Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 9E 04 00 00 03 54 01 54 01 53 01 0A 04 0B 04 0C 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2269,2025-11-26T15:02:23.444Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A1 04 00 00 03 53 01 52 01 52 01 0C 04 0D 04 0D 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2273,2025-11-26T15:02:23.713Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A4 04 00 00 03 52 01 51 01 51 01 0D 04 0D 04 0E 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2277,2025-11-26T15:02:23.984Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A7 04 00 00 03 50 01 50 01 50 01 0F 04 0F 04 10 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2281,2025-11-26T15:02:24.253Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 AA 04 00 00 03 4F 01 4F 01 4F 01 11 04 12 04 13 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2285,2025-11-26T15:02:24.523Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 AD 04 00 00 03 4F 01 4E 01 4E 01 14 04 15 04 17 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2289,2025-11-26T15:02:24.794Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B0 04 00 00 03 4E 01 4E 01 4D 01 19 04 1B 04 1D 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2293,2025-11-26T15:02:25.063Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B3 04 00 00 03 4D 01 4D 01 4D 01 1F 04 21 04 23 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2297,2025-11-26T15:02:25.334Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B6 04 00 00 03 4D 01 4D 01 4D 01 24 04 26 04 27 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2301,2025-11-26T15:02:25.603Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B9 04 00 00 03 4E 01 4E 01 4E 01 28 04 29 04 2A 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2306,2025-11-26T15:02:25.872Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 BC 04 00 00 03 4E 01 4E 01 4F 01 2A 04 2B 04 2B 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2310,2025-11-26T15:02:26.146Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 BF 04 00 00 03 4F 01 4F 01 50 01 2B 04 2B 04 2B 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2314,2025-11-26T15:02:26.414Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 C2 04 00 00 03 50 01 50 01 50 01 2B 04 2B 04 2C 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2318,2025-11-26T15:02:26.684Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 C5 04 00 00 03 50 01 50 01 50 01 2B 04 2B 04 2C 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2322,2025-11-26T15:02:26.953Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 C8 04 00 00 03 50 01 50 01 4F 01 2D 04 2D 04 2D 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2326,2025-11-26T15:02:27.223Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 CB 04 00 00 03 4F 01 4F 01 4F 01 2D 04 2E 04 2E 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2330,2025-11-26T15:02:27.493Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 CE 04 00 00 03 4F 01 4F 01 4F 01 2F 04 2F 04 2F 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2334,2025-11-26T15:02:27.764Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 D1 04 00 00 03 4F 01 4E 01 4E 01 30 04 31 04 31 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2338,2025-11-26T15:02:28.034Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 D4 04 00 00 03 4E 01 4E 01 4E 01 31 04 32 04 32 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2342,2025-11-26T15:02:28.304Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 D7 04 00 00 03 4E 01 4E 01 4E 01 32 04 32 04 33 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2346,2025-11-26T15:02:28.573Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 DA 04 00 00 03 4E 01 4E 01 4E 01 33 04 34 04 34 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2350,2025-11-26T15:02:28.843Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 DD 04 00 00 03 4E 01 4F 01 4F 01 34 04 34 04 33 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2354,2025-11-26T15:02:29.113Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 E0 04 00 00 03 50 01 50 01 51 01 34 04 36 04 35 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2358,2025-11-26T15:02:29.382Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 E3 04 00 00 03 52 01 53 01 53 01 36 04 35 04 35 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2362,2025-11-26T15:02:29.654Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 E6 04 00 00 03 54 01 54 01 48 01 35 04 33 04 49 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2366,2025-11-26T15:02:29.923Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 E9 04 00 00 03 38 01 3E 01 43 01 79 03 A7 03 B5 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2370,2025-11-26T15:02:30.194Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 EC 04 00 00 03 47 01 4A 01 4C 01 C3 03 CE 03 D7 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2374,2025-11-26T15:02:30.464Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 EF 04 00 00 03 4F 01 50 01 52 01 DE 03 E3 03 E7 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2378,2025-11-26T15:02:30.733Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 F2 04 00 00 03 54 01 55 01 57 01 ED 03 F1 03 F4 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2382,2025-11-26T15:02:31.003Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 F5 04 00 00 03 59 01 59 01 5A 01 F6 03 F6 03 F8 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2386,2025-11-26T15:02:31.274Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 F8 04 00 00 03 5A 01 5B 01 5C 01 FD 03 02 04 04 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2390,2025-11-26T15:02:31.545Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 FB 04 00 00 03 5D 01 5D 01 5E 01 07 04 0A 04 0B 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2394,2025-11-26T15:02:31.903Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 FE 04 00 00 03 5E 01 5E 01 5D 01 0D 04 0D 04 0E 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2398,2025-11-26T15:02:32.173Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 01 05 00 00 03 5D 01 5C 01 5C 01 0F 04 11 04 13 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2402,2025-11-26T15:02:32.445Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 04 05 00 00 03 5C 01 5E 01 54 01 17 04 19 04 62 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2406,2025-11-26T15:02:32.713Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 07 05 00 00 03 42 01 48 01 4C 01 81 03 95 03 A4 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2410,2025-11-26T15:02:32.983Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 0A 05 00 00 03 50 01 52 01 54 01 B1 03 BE 03 C9 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2414,2025-11-26T15:02:33.253Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 0D 05 00 00 03 55 01 56 01 57 01 D2 03 DA 03 E1 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2418,2025-11-26T15:02:33.523Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 10 05 00 00 03 58 01 58 01 59 01 E6 03 EB 03 EF 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2422,2025-11-26T15:02:33.793Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 13 05 00 00 03 59 01 59 01 5A 01 F2 03 F6 03 F9 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2426,2025-11-26T15:02:34.067Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 16 05 00 00 03 5A 01 5A 01 59 01 FC 03 FB 03 FC 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2430,2025-11-26T15:02:34.333Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 19 05 00 00 03 59 01 58 01 57 01 FF 03 FC 03 F2 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2434,2025-11-26T15:02:34.603Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 1C 05 00 00 03 56 01 56 01 55 01 F8 03 FB 03 FE 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2438,2025-11-26T15:02:34.874Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 1F 05 00 00 03 55 01 54 01 54 01 00 04 03 04 06 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2442,2025-11-26T15:02:35.144Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 22 05 00 00 03 54 01 54 01 53 01 08 04 0A 04 0B 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2446,2025-11-26T15:02:35.413Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 25 05 00 00 03 53 01 53 01 53 01 0E 04 11 04 13 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2450,2025-11-26T15:02:35.683Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 28 05 00 00 03 54 01 55 01 56 01 15 04 16 04 16 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2454,2025-11-26T15:02:35.953Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 2B 05 00 00 03 56 01 57 01 57 01 18 04 18 04 1A 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2458,2025-11-26T15:02:36.224Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 2E 05 00 00 03 58 01 59 01 59 01 1B 04 1B 04 1C 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2462,2025-11-26T15:02:36.493Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 31 05 00 00 03 58 01 57 01 56 01 1B 04 1B 04 1B 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2466,2025-11-26T15:02:36.764Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 34 05 00 00 03 56 01 55 01 55 01 1C 04 1D 04 1F 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2470,2025-11-26T15:02:37.033Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 37 05 00 00 03 54 01 54 01 53 01 1F 04 21 04 21 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2474,2025-11-26T15:02:37.303Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 3A 05 00 00 03 52 01 52 01 52 01 23 04 24 04 25 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2478,2025-11-26T15:02:37.574Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 3D 05 00 00 03 51 01 51 01 50 01 26 04 27 04 28 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2482,2025-11-26T15:02:37.845Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 40 05 00 00 03 50 01 50 01 50 01 2A 04 2B 04 2D 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2486,2025-11-26T15:02:38.113Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 43 05 00 00 03 50 01 4F 01 4F 01 2E 04 31 04 32 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2490,2025-11-26T15:02:38.383Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 46 05 00 00 03 4F 01 4F 01 4E 01 34 04 36 04 38 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2494,2025-11-26T15:02:38.653Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 49 05 00 00 03 4E 01 4E 01 4E 01 3A 04 3C 04 3D 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2498,2025-11-26T15:02:38.925Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 4C 05 00 00 03 4D 01 4E 01 4E 01 3E 04 40 04 40 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2502,2025-11-26T15:02:39.193Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 4F 05 00 00 03 4E 01 4E 01 4D 01 43 04 43 04 44 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2506,2025-11-26T15:02:39.464Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 52 05 00 00 03 4E 01 4E 01 4E 01 45 04 46 04 47 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2510,2025-11-26T15:02:39.733Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 55 05 00 00 03 4E 01 4F 01 4F 01 47 04 48 04 48 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2514,2025-11-26T15:02:40.003Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 58 05 00 00 03 50 01 50 01 50 01 47 04 46 04 46 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2518,2025-11-26T15:02:40.273Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 5B 05 00 00 03 50 01 50 01 50 01 46 04 46 04 46 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2522,2025-11-26T15:02:40.543Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 5E 05 00 00 03 50 01 50 01 50 01 46 04 46 04 47 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2526,2025-11-26T15:02:40.814Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 61 05 00 00 03 50 01 50 01 50 01 46 04 48 04 48 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2530,2025-11-26T15:02:41.083Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 64 05 00 00 03 4F 01 4F 01 4F 01 48 04 48 04 49 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2534,2025-11-26T15:02:41.353Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 67 05 00 00 03 4F 01 4F 01 4F 01 49 04 4A 04 4C 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2538,2025-11-26T15:02:41.623Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 6A 05 00 00 03 4F 01 4F 01 4F 01 4E 04 4E 04 4E 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2542,2025-11-26T15:02:41.893Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 6D 05 00 00 03 4E 01 4E 01 4F 01 4E 04 4E 04 4D 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2547,2025-11-26T15:02:42.164Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 70 05 00 00 03 4F 01 4F 01 50 01 50 04 52 04 53 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2551,2025-11-26T15:02:42.432Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 73 05 00 00 03 50 01 51 01 52 01 50 04 52 04 53 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2555,2025-11-26T15:02:42.703Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 76 05 00 00 03 52 01 53 01 53 01 52 04 52 04 51 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2559,2025-11-26T15:02:42.975Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 79 05 00 00 03 4A 01 4B 01 4C 01 B4 03 F2 03 FB 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2563,2025-11-26T15:02:43.243Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 7C 05 00 00 03 4E 01 4F 01 50 01 06 04 0E 04 12 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2567,2025-11-26T15:02:43.515Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 7F 05 00 00 03 51 01 52 01 52 01 16 04 1A 04 1D 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2571,2025-11-26T15:02:43.783Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 82 05 00 00 03 53 01 54 01 55 01 23 04 26 04 28 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2575,2025-11-26T15:02:44.053Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 85 05 00 00 03 56 01 56 01 57 01 2A 04 2B 04 2B 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2579,2025-11-26T15:02:44.324Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 88 05 00 00 03 57 01 58 01 59 01 2B 04 2C 04 2D 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2583,2025-11-26T15:02:44.595Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 8B 05 00 00 03 59 01 59 01 59 01 2A 04 28 04 29 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2587,2025-11-26T15:02:44.863Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 8E 05 00 00 03 59 01 59 01 58 01 28 04 26 04 27 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2591,2025-11-26T15:02:45.133Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 91 05 00 00 03 57 01 57 01 56 01 28 04 29 04 29 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2595,2025-11-26T15:02:45.494Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 94 05 00 00 03 56 01 57 01 58 01 2D 04 30 04 33 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2599,2025-11-26T15:02:45.764Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 97 05 00 00 03 57 01 58 01 58 01 31 04 30 04 33 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2603,2025-11-26T15:02:46.033Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 9A 05 00 00 03 59 01 59 01 5A 01 34 04 34 04 36 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2607,2025-11-26T15:02:46.303Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 9D 05 00 00 03 5A 01 5B 01 5B 01 36 04 35 04 35 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2611,2025-11-26T15:02:46.574Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A0 05 00 00 03 4D 01 4F 01 50 01 6D 03 AD 03 BD 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2615,2025-11-26T15:02:46.844Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A3 05 00 00 03 52 01 52 01 52 01 CA 03 D0 03 D7 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2619,2025-11-26T15:02:47.114Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A6 05 00 00 03 52 01 52 01 52 01 DC 03 E1 03 E6 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2623,2025-11-26T15:02:47.383Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A9 05 00 00 03 52 01 51 01 51 01 E9 03 ED 03 F1 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2627,2025-11-26T15:02:47.653Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 AC 05 00 00 03 51 01 51 01 50 01 F4 03 F9 03 FE 03 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2631,2025-11-26T15:02:47.924Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 AF 05 00 00 03 50 01 50 01 50 01 02 04 05 04 08 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2635,2025-11-26T15:02:48.193Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B2 05 00 00 03 50 01 50 01 50 01 0B 04 0D 04 10 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2639,2025-11-26T15:02:48.464Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B5 05 00 00 03 4F 01 4F 01 4F 01 12 04 14 04 15 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2643,2025-11-26T15:02:48.733Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B8 05 00 00 03 4F 01 4F 01 4F 01 17 04 19 04 1B 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2647,2025-11-26T15:02:49.003Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 BB 05 00 00 03 4F 01 4F 01 4F 01 1D 04 1E 04 1F 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2651,2025-11-26T15:02:49.276Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 BE 05 00 00 03 4F 01 4F 01 4F 01 1F 04 1F 04 20 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2655,2025-11-26T15:02:49.543Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 C1 05 00 00 03 4E 01 4E 01 4E 01 21 04 21 04 22 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2659,2025-11-26T15:02:49.814Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 C4 05 00 00 03 4E 01 4E 01 4E 01 23 04 21 04 20 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2663,2025-11-26T15:02:50.084Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 C7 05 00 00 03 4E 01 4E 01 4E 01 20 04 18 04 1B 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2667,2025-11-26T15:02:50.353Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 CA 05 00 00 03 4E 01 4E 01 4F 01 21 04 28 04 2B 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2671,2025-11-26T15:02:50.623Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 CD 05 00 00 03 4F 01 4F 01 4F 01 2E 04 31 04 32 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2675,2025-11-26T15:02:50.893Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 D0 05 00 00 03 4F 01 4F 01 4F 01 35 04 36 04 39 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2679,2025-11-26T15:02:51.164Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 D3 05 00 00 03 4F 01 4F 01 4F 01 3A 04 3C 04 3D 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2684,2025-11-26T15:02:51.433Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 D6 05 00 00 03 4F 01 4F 01 4F 01 3E 04 3F 04 40 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2688,2025-11-26T15:02:51.703Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 D9 05 00 00 03 4F 01 4F 01 4F 01 41 04 42 04 43 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2692,2025-11-26T15:02:51.973Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 DC 05 00 00 03 4E 01 4E 01 4E 01 43 04 45 04 45 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2696,2025-11-26T15:02:52.244Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 DF 05 00 00 03 4E 01 4E 01 4E 01 46 04 46 04 46 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2700,2025-11-26T15:02:52.783Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 E2 05 00 00 03 4E 01 4E 01 4E 01 46 04 47 04 47 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2704,2025-11-26T15:02:52.964Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 E5 05 00 00 03 4E 01 4E 01 4F 01 47 04 47 04 48 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2708,2025-11-26T15:02:53.233Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 E8 05 00 00 03 4F 01 4F 01 4F 01 48 04 48 04 48 04 00 00,20
hci_snoop_2025_11_26_15_00_04.cfa,2712,2025-11-26T15:02:53.503Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 EB 05 00 00 03 4F 01 4F 01 4F 01 47 04 47 04 47 04 00 00,20
